Id,Empirical research specificity,Word / Pattern,Category name,Subitem category (functional role of sentence ( flow logic),Sensitivity to Additional Parameter,Sensitivity to Additional Parameter,Subitem category (functional role of sentence              ( flow logic),Sensitivity to Additional Parameter,Weight - TBD by Machine,Category number,Status,MarkerTypeId,comment,Description
2437,,these results were insignificant,consequence / result,,,,,,,9,1,9,NULL,NULL
2849,,these studies indicate that,conclusion,,,,,,,21,1,21,NULL,these * indicate that
6733,,these studies support,conclusion,,,,,,,21,1,21,NULL,these * support%
Sep13,,thesis,core/salient,,,,,,,6,,,,
2850,,think about,core/salient,,,,,,,6,1,6,,NULL
,,no way of knowing ,core/salient,,,,,,,6,,,,
7925,,third hypothesis,hypothesis/research question  ,research question,self ref,deictic work ref,,,,25,1,25,NULL,NULL
7858,,"third, we",navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
3634,,thirdly,time/sequence,,,,,,,12,1,12,NULL,NULL
Sep13,,this article proposes a method for,purpose - own,,,,,,,23,,,,
4877,,this can be seen as,core/salient,,,,,,,6,1,6,,NULL
4355,,this chapter,navigation,,,deictic work ref,,,,15,0,15,NULL,this chapter
4314,,this chapter begins,navigation,,,deictic work ref,,,,15,0,15,NULL,this * begins
4129,,this chapter begins by,navigation,,,deictic work ref,,,,15,0,15,NULL,this * begins by
4128,,this chapter begins by providing an,navigation,,,deictic work ref,,,,15,0,15,NULL,this chapter begins by providing an
4130,,this chapter begins with,navigation,,,deictic work ref,,,,15,0,15,NULL,this * begins with
4258,,this chapter closes with,navigation,,,deictic work ref,,,,15,0,15,NULL,this * closes with
7408,,this chapter concludes with,navigation,,,deictic work ref,,,,15,0,15,NULL,this * concludes with
4367,,this chapter deals with,navigation,,,deictic work ref,,,,15,0,15,NULL,this * deals * with
4303,,this chapter describes,navigation,,,deictic work ref,,,,15,0,15,NULL,this * describe%
4356,,this chapter differentiates between,navigation,,,deictic work ref,,,,15,0,15,NULL,this * differentiate% between
4269,,this chapter examines,navigation,,,deictic work ref,,,,15,0,15,NULL,this * examine%
3176,,this chapter focuses primarily on,summary,summary,,,,,,7,1,7,NULL,this * focus% * on
4250,,this chapter includes,navigation,,,deictic work ref,,,,15,0,15,NULL,this * includes
4307,,this chapter investigates,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this * investigate%
4281,,this chapter is divided into,navigation,,,deictic work ref,,,,15,0,15,NULL,this *** divided into
4150,,this chapter is going to,navigation,,,deictic work ref,,,,15,0,15,NULL,this * is going to
4142,,this chapter offers,navigation,,,deictic work ref,,,,15,0,15,NULL,this * offers
4309,,this chapter presents an overview,navigation,,,deictic work ref,,,,15,0,15,NULL,this * presents an overview
6667,,this chapter started with,navigation,,,deictic work ref,,,,15,0,15,NULL,this * started with
Sep13,,this concludes,core/salient,,,,,,,6,,,,
Sep13,,this concludes my,navigation,,,deictic work ref,,,,15,,,,
Sep13,,this could mean that,explanations / definitions,,,,,,,20,,,,
7525,,this does not mean,core/salient,,,,,,,6,1,6,,NULL
Sep13,,this finding is in line with,conclusion,,,,,,,21,,,,
7398,,this implies that,conclusion,,,,,,,21,1,21,NULL,** implies that
4878,,this in turn means that,explanations / definitions,,,,,,,20,1,20,NULL,NULL
4879,,this is a kind of,explanations / definitions,,,,,,,20,1,20,NULL,NULL
4880,,this is called,explanations / definitions,,,,,,,20,1,20,NULL,NULL
2853,,this is certainly not the case since,core/salient,,,,,,,6,1,6,,NULL
4310,,this is important,core/salient,,,,,,,6,1,6,,NULL
2855,,this is important because,conclusion,,,,,,,21,1,21,NULL,NULL
Sep13,,this may have been a result of,result,,,,,,,9,,,,
Sep13,,this may mean that,explanations / definitions,,,,,,,20,,,,
4881,,this means,explanations / definitions,,,,,,,20,1,20,NULL,NULL
2856,,this means that,core/salient,,,,,,,6,1,6,,NULL
Sep13,,this model draws upon,assumption,,,,,,,28,,,,
4004,,this no doubt reflects the fact that,core/salient,,,,,,,6,1,13,,NULL
7847,,this note begins,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7841,,this note then closes with,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7740,,this paper attempted,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7678,,this paper attempts,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7844,,this paper begins by,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7384,,this paper begins with,navigation,,,deictic work ref,,,,15,0,15,NULL,** begins by
4308,,this paper considers,purpose - own,,self ref ,deictic work ref,,,,23,0,15,NULL,this * considers
7743,,this paper examines,purpose - own,,self ref ,deictic work ref,,,,23,1,23,NULL,NULL
7682,,this paper explores,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
Sep13,,this paper focused on,purpose - own,,,deictic work ref,,,,23,,,,
Sep13,,This paper gave a,purpose - own,,,deictic work ref,,,,23,,,,
Sep13,,this paper gives a,purpose - own,,,deictic work ref,,,,23,,,,
4185,,this paper highlights,navigation,,,deictic work ref,,,,15,0,15,NULL,this * highlight%
7741,,this paper investigates,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7836,,this paper is divided into,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
Sep13,,this paper is organized as follows,navigation,,,deictic work ref,,,,15,,,,
7873,,this paper is structured as follows:,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
Sep13,,this paper presents,purpose - own,,,deictic work ref,,,,23,,,,
4278,,this paper reports,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this * reports
7680,,this paper seeks to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
6947,,this paper sought to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7839,,this paper then closes with,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
Sep13,,this paper will focus on,purpose - own,,,deictic work ref,,,,23,,,,
6924,,this paper will show,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this paper will show
Sep13,,this pattern of,core/salient,,,,,,,6,,,,
6956,,this phenomenon is termed,explanations / definitions,,,,,,,20,1,20,NULL,this *** termed
Sep13,,this problem has been,problem statement,,,deictic work ref,,,,30,,,,
Sep13,,this problem is analyzed,problem statement,,,deictic work ref,,,,30,,,,
7848,,this report begins,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7838,,this report is divided into,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7840,,this report then closes with,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
Sep13,,this requires,core/salient,,,,,,,6,,,,
7744,,this research attempts to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7751,,this research examines,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
Sep13,,this research expanded on,contribution,,,,,,,8,,,,
7750,,this research explores,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7749,,this research investigates,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7745,,this research seeks to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
Sep13,,This result challenges,change in direction,,,,,,,16,,,,
5479,,this result indicates that,conclusion,,,,,,,21,1,21,NULL,NULL
7679,,this study attempts,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
7855,,this study begins,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7845,,this study begins by,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7846,,this study begins with,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7362,,this study extends,contribution,,,,,,,8,1,8,NULL,NULL
2858,,this study extends the findings of,contribution,,,,,,,8,1,8,NULL,this * extend% the findings of
4141,,this study focuses on,summary,summary,,,,,,7,1,7,NULL,this * focus% * on
Sep13,,this study highlights the importance of,purpose - own,,,deictic work ref,,,,23,,,,
5762,,this study identified,contribution,,,,,,,8,1,8,NULL,this * identified
5760,,this study identifies,contribution,,,,,,,8,1,8,NULL,this * identifies
7837,,this study is divided into,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
Sep13,,this study provides evidence that,purpose - own,,,deictic work ref,,,,23,,,,
7361,,this study seeks to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this * seeks to
6948,,this study sought to,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this * sought to
7346,,this study suggests how,summary,summary,,,,,,7,1,7,NULL,this ** suggest% how
2859,,this study therefore validates,contribution,,,,,,,8,1,8,NULL,NULL
2726,,this study validates,contribution,,,,,,,8,1,8,NULL,this study validate%
6925,,this study will show,purpose - own,,,deictic work ref,,,,23,1,23,NULL,this study will show
7379,,this term refers to,explanations / definitions,,,,,,,20,1,20,NULL,this term * refers to
Sep13,,this type of,core/salient,,,,,,,6,,,,
6663,,this unit,navigation,,,deictic work ref,,,,15,0,15,NULL,NULL
4140,,this unit introduces,navigation,,,deictic work ref,,,,15,0,15,NULL,this * introduces
Sep13,,this was a pilot study,core/salient,,,,,,,6,,,,
4177,,this will be followed by,navigation,,,deictic work ref,,,,15,1,15,NULL,this will * be followed by
Sep13,,thorough,core/salient,,,,,,,6,,,,
5736,,though,change in direction,,,,,,,16,1,16,NULL,NULL
7637,,threat,core/salient,,,,,,,6,1,6,,threat%
Sep13,,threaten,core/salient,,,,,,,6,,,,
7592,,threatens,core/salient,,,,,,,6,1,6,,threaten%
7127,,three,core/salient,,,,,,,6,1,6,,NULL
2865,,three times as,core/salient,,,,,,,6,1,6,,NULL
5238,,three-quarters,core/salient,,,,,,,6,1,6,,NULL
Sep13,,threshold,core/salient,,,,,,,6,,,,
Sep13,,through the lens of,core/salient,,,,,,,6,,,,
7879,,throughout this article we,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
7880,,throughout this article we outline,navigation,,,deictic work ref,,,,15,1,15,NULL,NULL
5458,,thus,conclusion,,,,,,,21,1,21,NULL,NULL
5459,,thus creating,conclusion,,,,,,,21,1,21,NULL,NULL
Sep13,,thus demonstrating,result,,,,,,,9,,,,
3336,,thus resulting in,consequence / result,,,,,,,9,1,9,NULL,NULL
Sep13,,time consuming,core/salient,,,,,,,6,,,,
4005,,time-consuming,problem statement,,if in introduction,,,,,30,1,13,,NULL
2869,,times more,core/salient,,,,,,,6,1,6,,NULL
6445,,times more likely,core/salient,,,,,,,6,1,6,,* times more likely
4481,,times more than,comparison,,,,,,,17,1,17,NULL,NULL
2871,,to a certain extent,core/salient,,,,,,,6,1,6,,NULL
2872,,to a considerable extent,core/salient,,,,,,,6,1,6,,NULL
2873,,to a greater extent,core/salient,,,,,,,6,1,6,,NULL
2874,,to a large extent,core/salient,,,,,,,6,1,6,,NULL
4566,,to a lesser extent,comparison,,,,,,,17,1,17,NULL,NULL
2875,,to accelerate,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to account for,core/salient,,,,,,,6,,,,
Sep13,,to address this issue,core/salient,,,,,,,6,,,,
7487,,to an exceptional degree,core/salient,,,,,,,6,1,6,,NULL
6850,,to analyse,core/salient,,,,,,,6,1,6,,NULL
6849,,to analyze,core/salient,,,,,,,6,1,6,,NULL
7054,,to answer these questions,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,NULL
7322,,"to answer these questions, we",purpose - own,,,deictic work ref,,,,23,1,23,NULL,"to answer *** question%, we"
7495,,to avoid,core/salient,,,,,,,6,1,6,,NULL
2876,,to avoid at all costs,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to be sure,core/salient,,,,,,,6,,,,
Sep13,,to be taken into account,core/salient,,,,,,,6,,,,
4318,,to begin with,navigation,,self ref,,,,,15,1,15,NULL,NULL
7365,,to clarify,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,to * clarify
Sep13,,to close,core/salient,,,,,,,6,,,,
4319,,to close this,navigation,,self ref,,,,,15,0,15,NULL,NULL
3196,,to conclude,summary,summary,,,,,,7,1,7,NULL,NULL
7969,,"To conclude,",core/salient,,,,,,,6,1,6,,NULL
7981,,"to conclude, we",conclusion,,,,,,,21,1,21,NULL,NULL
5801,,to confirm that,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,NULL
Sep13,,to consider,core/salient,,,,,,,6,,,,
4324,,to consolidate,core/salient,,,,,,,6,1,6,,NULL
2877,,to cope with,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to correct for,core/salient,,,,,,,6,,,,
Sep13,,to cover,core/salient,,,,,,,6,,,,
7314,,to create a conceptual framework,purpose - own,,,deictic work ref,,,,23,1,23,NULL,NULL
6429,,to date,time/sequence,,,,,,,12,1,12,NULL,NULL
2878,,to decrease,core/salient,,,,,,,6,1,6,,NULL
7415,,to degrade,core/salient,,,,,,,6,1,6,,to degrade
2879,,to determine,core/salient,,,,,,,6,1,6,,NULL
5778,,to determine how,core/salient,,,,,,,6,1,6,,NULL
2880,,to determine whether,hypothesis/research question  ,research question,self ref,deictic work ref,,,,25,1,25,NULL,NULL
Sep13,,to develop a mechanism for,core/salient,,,,,,,6,,,,
7180,,to do so,core/salient,,,,,,,6,0,6,,NULL
2902,,to draw conclusions,core/salient,,,,,,,6,1,6,,NULL
2881,,to emerge,core/salient,,,,,,,6,1,6,,NULL
1709,,to emerge from,core/salient,,,,,,,6,1,6,,NULL
2883,,to emphasise,core/salient,,,,,,,6,1,6,,NULL
2884,,to emphasize,core/salient,,,,,,,6,1,6,,NULL
2885,,to enable,core/salient,,,,,,,6,1,6,,NULL
2886,,to enhance,core/salient,,,,,,,6,1,6,,NULL
2887,,to ensure that,core/salient,,,,,,,6,1,6,,NULL
5199,,to examine,core/salient,,,,,,,6,1,6,,NULL
2888,,to explain,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to find,core/salient,,,,,,,6,,,,
Sep13,,to find out,core/salient,,,,,,,6,,,,
Sep13,,to follow,core/salient,,,,,,,6,,,,
Sep13,,to get back,core/salient,,,,,,,6,,,,
7385,,to identify key aspects of,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,NULL
5275,,to improve,core/salient,,,,,,,6,1,6,,NULL
2889,,to increase,core/salient,,,,,,,6,1,6,,NULL
7498,,to isolate,core/salient,,,,,,,6,1,6,,NULL
4320,,to make the point that,navigation,,self ref,,,,,15,0,15,NULL,to make * point% that
7273,,to meet demands,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,to meet *** demands
Sep13,,to move forward,core/salient,,,,,,,6,,,,
Sep13,,to my knowledge,core/salient,,,,,,,6,,,,
4006,,to my mind,core/salient,,,,,,,6,1,13,,NULL
7087,,to obtain,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to our knowledge,core/salient,,,,,,,6,,,,
7063,,to over,core/salient,,,,,,,6,1,6,,NULL
2890,,to overcome,core/salient,,,,,,,6,1,6,,NULL
2891,,to overcome this limitation,core/salient,,,,,,,6,1,6,,NULL
4321,,to present an outline,navigation,,self ref,,,,,15,0,15,NULL,NULL
3254,,to provide valuable insights,contribution,,if in discussion or conclusion section,"if contains self ref, deictic work ref, or ""you""",,,,6,1,8,NULL,to provide ** insights
6699,,to put it simply,explanations / definitions,,,,,,,20,1,20,NULL,NULL
4884,,to put this another way,explanations / definitions,,,,,,,20,1,20,NULL,NULL
2892,,to reduce,core/salient,,,,,,,6,1,6,,NULL
4322,,to repeat,core/salient,,,,,,,6,1,6,,NULL
Sep13,,to rule out,core/salient,,,,,,,6,,,,
2893,,to solve this problem,core/salient,,,,,,,6,1,6,,NULL
5799,,to some extent,core/salient,,,,,,,6,1,6,,to some extent
4323,,to start with,navigation,,self ref,,,,,15,0,15,NULL,NULL
4885,,to state this in another way,explanations / definitions,,,,,,,20,1,20,NULL,NULL
,,to provide valuable insights,core/salient,,,,,,,6,,,,
2894,,to sum up,summary,summary,,,,,,7,1,7,NULL,NULL
3198,,to summarise,summary,summary,,,,,,7,1,7,NULL,NULL
3199,,to summarize,summary,summary,,,,,,7,1,7,NULL,NULL
Sep13,,to support this prediction,core/salient,,,,,,,6,,,,
7298,,to test whether,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,NULL
Sep13,,to the best of my knowledge,core/salient,,,,,,,6,,,,
Sep13,,to the best of our knowledge,core/salient,,,,,,,6,,,,
4401,,to the contrary,change in direction,,,,,,,16,1,16,NULL,NULL
Sep13,,to the degree that,core/salient,,,,,,,6,,,,
2896,,to this end,purpose - general,,,not marker of purpose-own if no self ref or deictic ref,,,,22,1,22,NULL,NULL
3255,,to understand,core/salient,,,,,,,6,1,8,NULL,NULL
6392,,to use,core/salient,,,,,,,6,1,6,,NULL
2897,,to what degree,core/salient,,,,,,,6,1,6,,NULL
2898,,to what extent,core/salient,,,,,,,6,1,6,,NULL
3637,,today,time/sequence,,,,,,,12,1,12,NULL,NULL
5551,,together,core/salient,,,,,,,6,1,6,,NULL
5446,,together with,core/salient,,,,,,,6,1,6,,together with
7222,,tolerance,core/salient,,,,,,,6,1,6,,NULL
949,,too,core/salient,,,,,,,6,1,6,,NULL
2900,,too broad,core/salient,,,,,,,6,1,13,,NULL
2901,,too far,core/salient,,,,,,,6,1,6,,NULL
7979,,too narrow,core/salient,,,,,,,6,1,6,,NULL
5148,,too small to draw conclusions,conclusion,,,,,,,21,1,21,NULL,too small to draw * conclusions
Sep13,,took care to,core/salient,,,,,,,6,,,,
Sep13,,took into account,core/salient,,,,,,,6,,,,
5888,,tool,core/salient,,,,,,,6,0,6,,tool% *
Sep13,,tool for,core/salient,,,,,,,6,,,,
Sep13,,toolbox,core/salient,,,,,,,6,,,,
Sep13,,toolkit,core/salient,,,,,,,6,,,,
Sep13,,tools to,core/salient,,,,,,,6,,,,
2903,,top,core/salient,,,,,,,6,1,6,,NULL
2813,,top of the,core/salient,,,,,,,6,1,6,,NULL
2904,,topic,core/salient,,,,,,,6,1,6,,NULL
2905,,topic of,core/salient,,,,,,,6,1,6,,NULL
1091,,topic of much,core/salient,,,,,,,6,1,6,,NULL
1093,,topic of much analysis,core/salient,,,,,,,6,1,6,,* been a topic of much analysis **
2908,,total,core/salient,,,,,,,6,1,6,,NULL
2909,,total impact,core/salient,,,,,,,6,1,6,,NULL
2910,,total number of,core/salient,,,,,,,6,1,6,,NULL
2911,,total of,core/salient,,,,,,,6,1,6,,NULL
7577,,totaled,core/salient,,,,,,,6,1,6,,NULL
2912,,totally,core/salient,,,,,,,6,1,6,,NULL
3638,,towards the end of,time/sequence,,,,,,,12,1,12,NULL,NULL
3639,,towards the middle of,time/sequence,,,,,,,12,1,12,NULL,NULL
2915,,trace,core/salient,,,,,,,6,1,6,,NULL
6916,,trade-off,core/salient,,,,,,,6,1,6,,NULL
5414,,trade-off between,core/salient,,,,,,,6,1,6,,trade-offs between
Sep13,,traditional,core/salient,,,,,,,6,,,,
Sep13,,traditionally,core/salient,,,,,,,6,,,,
Sep13,,trajectory,core/salient,,,,,,,6,,,,
Sep13,,transfer,core/salient,,,,,,,6,,,,
Sep13,,transform,core/salient,,,,,,,6,,,,
6794,,transformed,core/salient,,,,,,,6,1,6,,transform%
Sep13,,transit,core/salient,,,,,,,6,,,,
Sep13,,transition,core/salient,,,,,,,6,,,,
Sep13,,transition to,core/salient,,,,,,,6,,,,
7062,,transitory,core/salient,,,,,,,6,1,6,,NULL
6095,,translate into,core/salient,,,,,,,6,1,6,,translate% into
Sep13,,translated,core/salient,,,,,,,6,,,,
Sep13,,treat,core/salient,,,,,,,6,,,,
5812,,treated,core/salient,,,,,,,6,1,6,,NULL
5216,,treatment,core/salient,,,,,,,6,1,6,,treatment%
5404,,treatment effect,core/salient,,,,,,,6,1,6,,NULL
5851,,treatment with,core/salient,,,,,,,6,1,6,,NULL
2917,,trend,core/salient,,,,,,,6,1,6,,trend%
6077,,trials,core/salient,,,,,,,6,1,6,,trial%
Sep13,,tried,core/salient,,,,,,,6,,,,
4325,,tried to bring together,navigation,,self ref,deictic work ref,,,,15,0,15,NULL,NULL
3391,,trigger,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,trigger%
6156,,triggered,cause/reason,,,,,,,10,1,10,expression and all words that come after the expression are red expression two fonts bigger program underlines the expression program bolds the expression  expression can start with a small or capital letter,trigger%
Sep13,,triumph,core/salient,,,,,,,6,,,,
Sep13,,trivial,core/salient,,,,,,,6,,,,
Sep13,,trouble,core/salient,,,,,,,6,,,,
7535,,truly,core/salient,,,,,,,6,1,6,,NULL
